,period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
6661,1998,SMO,USA-MO,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MO3,Missouri Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.57,$/MCF
6662,1998,SGA,USA-GA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020GA4,Percent of Commercial Natural Gas Deliveries in Georgia Represented by the Price (%),83.6,%
6663,1998,SFL,FLORIDA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020FL3,Florida Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.4,$/MCF
6664,1998,NUS,U.S.,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010US3,U.S. Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.82,$/MCF
6665,1998,SSD,USA-SD,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010SD3,South Dakota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.59,$/MCF
6666,1998,SNV,USA-NV,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NV3,Nevada Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.11,$/MCF
6667,1998,SNJ,USA-NJ,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NJ3,New Jersey Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.33,$/MCF
6668,1998,SIN,USA-IN,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SIN_3,Indiana Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),5.33,$/MCF
6669,1998,SVA,USA-VA,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SVA_3,Virginia Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),5.09,$/MCF
6670,1998,SMO,USA-MO,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SMO_3,Missouri Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),3.38,$/MCF
6671,1998,SWY,USA-WY,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SWY_3,Wyoming Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),6.3,$/MCF
6672,1998,SMA,MASSACHUSETTS,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SMA_3,Massachusetts Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),2.41,$/MCF
6673,1998,SRI,USA-RI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SRI_4,Rhode Island Natural Gas % of Total Residential - Sales (%),1.0,%
6674,1998,SKS,USA-KS,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SKS_4,Kansas Natural Gas % of Total Residential - Sales (%),1.0,%
6675,1998,SAR,USA-AR,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAR_4,Arkansas Natural Gas % of Total Residential - Sales (%),1.0,%
6676,1998,SSC,USA-SC,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SSC_3,South Carolina Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),0.19,$/MCF
6677,1998,SKY,USA-KY,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SKY_3,Kentucky Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),6.75,$/MCF
6678,1998,SAZ,USA-AZ,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SAZ_3,Arizona Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),4.46,$/MCF
6679,1998,SMN,MINNESOTA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMN_4,Minnesota Natural Gas % of Total Residential - Sales (%),1.0,%
6680,1998,SPA,USA-PA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SPA_3,Pennsylvania Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.08,$/MCF
6681,1998,SAR,USA-AR,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SAR_3,Arkansas Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.58,$/MCF
6682,1998,SLA,USA-LA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SLA_3,Louisiana Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.22,$/MCF
6683,1998,SVA,USA-VA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SVA_3,Virginia Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.59,$/MCF
6684,1998,SFL,FLORIDA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SFL_4,Florida Natural Gas % of Total Residential - Sales (%),1.0,%
6685,1998,SWI,USA-WI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWI_4,Wisconsin Natural Gas % of Total Residential - Sales (%),1.0,%
6686,1998,SDC,USA-DC,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SDC_3,District of Columbia Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.52,$/MCF
6687,1998,SCA,CALIFORNIA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SCA_3,California Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.93,$/MCF
6688,1998,SWI,USA-WI,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SWI_3,Wisconsin Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),0.95,$/MCF
6689,1998,SSD,USA-SD,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SSD_3,South Dakota Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.68,$/MCF
6690,1998,SAZ,USA-AZ,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SAZ_3,Arizona Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.9,$/MCF
6691,1998,SMA-Z00,MASSACHUSETTS,EPG0,Natural Gas,PM0,Imports Price,NA1274_SMA_3,Massachusetts Natural Gas Imports Price (Dollars per Thousand Cubic Feet),2.59,$/MCF
6692,1998,SAR,USA-AR,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SAR_3,Arkansas Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),3.92,$/MCF
6693,1998,SAK,USA-AK,EPG0,Natural Gas,PEU,Electric Power Price,N3045AK3,Alaska Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),1.8,$/MCF
6694,1998,SNC,USA-NC,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035NC4,Percent of Industrial Natural Gas Deliveries in North Carolina Represented by the Price (%),32.1,%
6695,1998,SMT,USA-MT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MT4,Percent of Industrial Natural Gas Deliveries in Montana Represented by the Price (%),1.5,%
6696,1998,SVT,USA-VT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020VT3,Vermont Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.08,$/MCF
6697,1998,SLA,USA-LA,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SLA_3,Louisiana Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.02,$/MCF
6698,1998,SSD,USA-SD,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SSD_3,South Dakota Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.47,$/MCF
6699,1998,SNY,NEW YORK,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SNY_3,New York Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.56,$/MCF
6700,1998,SMD,USA-MD,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SMD_3,Maryland Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.6,$/MCF
6701,1998,SKY,USA-KY,EPG0,Natural Gas,FWA,Wellhead Acquisition Price,NA1140_SKY_3,Kentucky Natural Gas Wellhead Price (Dollars per Thousand Cubic Feet),2.39,$/MCF
6702,1998,SMN,MINNESOTA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MN4,Percent of Commercial Natural Gas Deliveries in Minnesota Represented by the Price (%),97.6,%
6703,1998,SAZ,USA-AZ,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AZ4,Percent of Commercial Natural Gas Deliveries in Arizona Represented by the Price (%),85.0,%
6704,1998,SFL,FLORIDA,EPG0,Natural Gas,PG1,City Gate Price,N3050FL3,Natural Gas Citygate Price in Florida (Dollars per Thousand Cubic Feet),3.42,$/MCF
6705,1998,SOK,USA-OK,EPG0,Natural Gas,PEU,Electric Power Price,N3045OK3,Oklahoma Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.48,$/MCF
6706,1998,SKS,USA-KS,EPG0,Natural Gas,PG1,City Gate Price,N3050KS3,Natural Gas Citygate Price in Kansas (Dollars per Thousand Cubic Feet),2.96,$/MCF
6707,1998,SIA,USA-IA,EPG0,Natural Gas,PG1,City Gate Price,N3050IA3,Natural Gas Citygate Price in Iowa (Dollars per Thousand Cubic Feet),3.34,$/MCF
6708,1998,SNV,USA-NV,EPG0,Natural Gas,PEU,Electric Power Price,N3045NV3,Nevada Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.38,$/MCF
6709,1998,SNY,NEW YORK,EPG0,Natural Gas,PG1,City Gate Price,N3050NY3,Natural Gas Citygate Price in New York (Dollars per Thousand Cubic Feet),2.65,$/MCF
6710,1998,SVT,USA-VT,EPG0,Natural Gas,PEU,Electric Power Price,N3045VT3,Vermont Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.9,$/MCF
6711,1998,SGA,USA-GA,EPG0,Natural Gas,PEU,Electric Power Price,N3045GA3,Georgia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),3.21,$/MCF
6712,1998,SCT,USA-CT,EPG0,Natural Gas,PEU,Electric Power Price,N3045CT3,Connecticut Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.44,$/MCF
6713,1998,SMO,USA-MO,EPG0,Natural Gas,PEU,Electric Power Price,N3045MO3,Missouri Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.26,$/MCF
6714,1998,SUT,USA-UT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035UT4,Percent of Industrial Natural Gas Deliveries in Utah Represented by the Price (%),8.6,%
6715,1998,SMT,USA-MT,EPG0,Natural Gas,PIN,Industrial Price,N3035MT3,Montana Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),4.68,$/MCF
6716,1998,SNE,USA-NE,EPG0,Natural Gas,PG1,City Gate Price,N3050NE3,Natural Gas Citygate Price in Nebraska (Dollars per Thousand Cubic Feet),3.02,$/MCF
6717,1998,SDC,USA-DC,EPG0,Natural Gas,PG1,City Gate Price,N3050DC3,Natural Gas Citygate Price in the District of Columbia (Dollars per Thousand Cubic Feet),,$/MCF
6718,1998,SWA,WASHINGTON,EPG0,Natural Gas,PEU,Electric Power Price,N3045WA3,Washington Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),3.44,$/MCF
6719,1998,SIL,USA-IL,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035IL4,Percent of Industrial Natural Gas Deliveries in Illinois Represented by the Price (%),9.3,%
6720,1998,SHI,USA-HI,EPG0,Natural Gas,PG1,City Gate Price,N3050HI3,Natural Gas Citygate Price in Hawaii (Dollars per Thousand Cubic Feet),5.33,$/MCF
6721,1998,STX,TEXAS,EPG0,Natural Gas,PEU,Electric Power Price,N3045TX3,Texas Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.3,$/MCF
6722,1998,SMA,MASSACHUSETTS,EPG0,Natural Gas,PEU,Electric Power Price,N3045MA3,Massachusetts Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.78,$/MCF
6723,1998,SSC,USA-SC,EPG0,Natural Gas,PIN,Industrial Price,N3035SC3,South Carolina Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),3.29,$/MCF
6724,1998,SAZ,USA-AZ,EPG0,Natural Gas,PIN,Industrial Price,N3035AZ3,Arizona Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),3.26,$/MCF
6725,1998,NUS,U.S.,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020US3,U.S. Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.48,$/MCF
6726,1998,SMD,USA-MD,EPG0,Natural Gas,PIN,Industrial Price,N3035MD3,Maryland Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),5.26,$/MCF
6727,1998,SWI,USA-WI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WI3,Wisconsin Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.7,$/MCF
6728,1998,SWA,WASHINGTON,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WA3,Washington Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.75,$/MCF
6729,1998,SWA,WASHINGTON,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020WA4,Percent of Commercial Natural Gas Deliveries in Washington Represented by the Price (%),86.8,%
6730,1998,SNE,USA-NE,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NE4,Percent of Commercial Natural Gas Deliveries in Nebraska Represented by the Price (%),72.5,%
6731,1998,SSD,USA-SD,EPG0,Natural Gas,PIN,Industrial Price,N3035SD3,South Dakota Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),3.28,$/MCF
6732,1998,SWY,USA-WY,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020WY4,Percent of Commercial Natural Gas Deliveries in Wyoming Represented by the Price (%),90.5,%
6733,1998,STN,USA-TN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TN3,Tennessee Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.04,$/MCF
6734,1998,SWY,USA-WY,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WY3,Wyoming Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.19,$/MCF
6735,1998,SAZ,USA-AZ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AZ3,Arizona Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.0,$/MCF
6736,1998,SMI,USA-MI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MI3,Michigan Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.17,$/MCF
6737,1998,SNE,USA-NE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NE3,Nebraska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.13,$/MCF
6738,1998,SCA,CALIFORNIA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CA3,California Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.92,$/MCF
6739,1998,SNC,USA-NC,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NC3,North Carolina Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.69,$/MCF
6740,1998,SMN,MINNESOTA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MN3,Minnesota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.48,$/MCF
6741,1998,SHI,USA-HI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010HI3,Hawaii Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),19.25,$/MCF
6742,1998,SID,USA-ID,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ID3,Idaho Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.62,$/MCF
6743,1998,SDE,USA-DE,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020DE3,Delaware Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.05,$/MCF
6744,1998,SCO,COLORADO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CO3,Colorado Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.34,$/MCF
6745,1998,SUT,USA-UT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010UT3,Utah Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.57,$/MCF
6746,1998,SGA,USA-GA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010GA3,Georgia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.78,$/MCF
6747,1998,SIA,USA-IA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IA3,Iowa Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.67,$/MCF
6748,1998,SAK,USA-AK,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AK4,Percent of Commercial Natural Gas Deliveries in Alaska Represented by the Price (%),49.6,%
6749,1998,SDC,USA-DC,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020DC4,Percent of Commercial Natural Gas Deliveries in District of Columbia Represented by the Price (%),52.3,%
6750,1998,SMT,USA-MT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MT3,Montana Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.25,$/MCF
6751,1998,SAR,USA-AR,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AR3,Arkansas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.85,$/MCF
6752,1998,STX,TEXAS,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_STX_3,Texas Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),1.77,$/MCF
6753,1998,SPA,USA-PA,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SPA_3,Pennsylvania Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),5.02,$/MCF
6754,1998,SNY,NEW YORK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNY_4,New York Natural Gas % of Total Residential - Sales (%),1.0,%
6755,1998,SFL,FLORIDA,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SFL_3,Florida Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),2.38,$/MCF
6756,1998,SWI,USA-WI,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SWI_3,Wisconsin Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),1.13,$/MCF
6757,1998,SCO,COLORADO,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SCO_3,Colorado Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),2.09,$/MCF
6758,1998,SMI,USA-MI,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SMI_3,Michigan Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),3.51,$/MCF
6759,1998,SNV,USA-NV,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SNV_3,Nevada Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),3.86,$/MCF
6760,1998,SMT,USA-MT,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SMT_3,Montana Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),4.18,$/MCF
6761,1998,SIA,USA-IA,EPG0,Natural Gas,PDV,Vehicle Fuel Price,NA1570_SIA_3,Iowa Natural Gas Vehicle Fuel Price (Dollars per Thousand Cubic Feet),4.82,$/MCF
6762,1998,SSD,USA-SD,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSD_4,South Dakota Natural Gas % of Total Residential - Sales (%),1.0,%
6763,1998,SND,USA-ND,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SND_4,North Dakota Natural Gas % of Total Residential - Sales (%),1.0,%
6764,1998,SWV,USA-WV,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWV_4,West Virginia Natural Gas % of Total Residential - Sales (%),1.0,%
6765,1998,SKS,USA-KS,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SKS_3,Kansas Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.39,$/MCF
6766,1998,SCO,COLORADO,EPG0,Natural Gas,PGP,Pipeline Fuel Consumption (Price),NA1480_SCO_3,Colorado Natural Gas Pipeline and Distribution Use Price (Dollars per Thousand Cubic Feet),1.98,$/MCF
6767,1998,SAK-Z00,USA-AK,EPG0,Natural Gas,PEX,Exports (Price),NA1284_SAK_3,Price of Alaska Natural Gas Exports (Dollars per Thousand Cubic Feet),2.91,$/MCF
6768,1998,SIN,USA-IN,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SIN_4,Indiana Natural Gas % of Total Residential - Sales (%),1.0,%
6769,1998,SMT,USA-MT,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMT_4,Montana Natural Gas % of Total Residential - Sales (%),1.0,%
6770,1998,SCA,CALIFORNIA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCA_4,California Natural Gas % of Total Residential - Sales (%),1.0,%
