,period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,mineTypeId,mineTypeDescription,average-employees,labor-hours,number-of-mines,production,productivity,average-employees-units,labor-hours-units,number-of-mines-units,production-units,productivity-units
193,2009,WVS,West Virginia (Southern),TOT,All,SUR,Surface,6196.0,14222051.0,94.0,50993466,3.59,number of employees,hours,number of mines,short tons,short tons per labor hour
194,2009,WVS,West Virginia (Southern),BIT,Bituminous,ALL,All,,,244.0,98732405,,number of employees,hours,number of mines,short tons,short tons per labor hour
195,2009,WVS,West Virginia (Southern),TOT,All,ALL,All,16762.0,36766274.0,244.0,98732405,2.69,number of employees,hours,number of mines,short tons,short tons per labor hour
196,2009,WVN,West Virginia (Northern),BIT,Bituminous,UND,Underground,,,20.0,33148283,,number of employees,hours,number of mines,short tons,short tons per labor hour
197,2009,WVN,West Virginia (Northern),TOT,All,UND,Underground,4276.0,9718989.0,20.0,33148283,3.41,number of employees,hours,number of mines,short tons,short tons per labor hour
198,2009,WVN,West Virginia (Northern),BIT,Bituminous,SUR,Surface,,,19.0,5246634,,number of employees,hours,number of mines,short tons,short tons per labor hour
199,2009,WVN,West Virginia (Northern),TOT,All,SUR,Surface,633.0,1263318.0,19.0,5246634,4.15,number of employees,hours,number of mines,short tons,short tons per labor hour
200,2009,WVN,West Virginia (Northern),BIT,Bituminous,ALL,All,,,39.0,38394917,,number of employees,hours,number of mines,short tons,short tons per labor hour
201,2009,WVN,West Virginia (Northern),TOT,All,ALL,All,4909.0,10982307.0,39.0,38394917,3.5,number of employees,hours,number of mines,short tons,short tons per labor hour
202,2009,WV,West Virginia,BIT,Bituminous,UND,Underground,,,170.0,80887222,,number of employees,hours,number of mines,short tons,short tons per labor hour
203,2009,WV,West Virginia,TOT,All,UND,Underground,14842.0,32263212.0,170.0,80887222,2.51,number of employees,hours,number of mines,short tons,short tons per labor hour
204,2009,WV,West Virginia,BIT,Bituminous,SUR,Surface,,,113.0,56240100,,number of employees,hours,number of mines,short tons,short tons per labor hour
205,2009,WV,West Virginia,TOT,All,SUR,Surface,6829.0,15485369.0,113.0,56240100,3.63,number of employees,hours,number of mines,short tons,short tons per labor hour
206,2009,WV,West Virginia,BIT,Bituminous,ALL,All,,,283.0,137127322,,number of employees,hours,number of mines,short tons,short tons per labor hour
207,2009,WV,West Virginia,TOT,All,ALL,All,21671.0,47748581.0,283.0,137127322,2.87,number of employees,hours,number of mines,short tons,short tons per labor hour
208,2009,VA,Virginia,BIT,Bituminous,UND,Underground,,,55.0,12938244,,number of employees,hours,number of mines,short tons,short tons per labor hour
209,2009,VA,Virginia,TOT,All,UND,Underground,3211.0,6802210.0,55.0,12938244,1.9,number of employees,hours,number of mines,short tons,short tons per labor hour
210,2009,VA,Virginia,BIT,Bituminous,SUR,Surface,,,53.0,8080934,,number of employees,hours,number of mines,short tons,short tons per labor hour
211,2009,VA,Virginia,TOT,All,SUR,Surface,1435.0,3189757.0,53.0,8080934,2.53,number of employees,hours,number of mines,short tons,short tons per labor hour
212,2009,VA,Virginia,BIT,Bituminous,ALL,All,,,108.0,21019178,,number of employees,hours,number of mines,short tons,short tons per labor hour
213,2009,VA,Virginia,TOT,All,ALL,All,4646.0,9991967.0,108.0,21019178,2.1,number of employees,hours,number of mines,short tons,short tons per labor hour
214,2009,MD,Maryland,BIT,Bituminous,UND,Underground,,,2.0,494732,,number of employees,hours,number of mines,short tons,short tons per labor hour
215,2009,MD,Maryland,TOT,All,UND,Underground,108.0,237397.0,2.0,494732,2.08,number of employees,hours,number of mines,short tons,short tons per labor hour
216,2009,MD,Maryland,BIT,Bituminous,SUR,Surface,,,20.0,1810727,,number of employees,hours,number of mines,short tons,short tons per labor hour
217,2009,MD,Maryland,TOT,All,SUR,Surface,280.0,574171.0,20.0,1810727,3.15,number of employees,hours,number of mines,short tons,short tons per labor hour
218,2009,MD,Maryland,BIT,Bituminous,ALL,All,,,22.0,2305459,,number of employees,hours,number of mines,short tons,short tons per labor hour
219,2009,MD,Maryland,TOT,All,ALL,All,388.0,811568.0,22.0,2305459,2.84,number of employees,hours,number of mines,short tons,short tons per labor hour
220,2009,SAT,South Atlantic,BIT,Bituminous,UND,Underground,,,227.0,94320198,,number of employees,hours,number of mines,short tons,short tons per labor hour
221,2009,SAT,South Atlantic,TOT,All,UND,Underground,18161.0,39302819.0,227.0,94320198,2.4,number of employees,hours,number of mines,short tons,short tons per labor hour
222,2009,SAT,South Atlantic,BIT,Bituminous,SUR,Surface,,,186.0,66131761,,number of employees,hours,number of mines,short tons,short tons per labor hour
223,2009,SAT,South Atlantic,TOT,All,SUR,Surface,8544.0,19249297.0,186.0,66131761,3.44,number of employees,hours,number of mines,short tons,short tons per labor hour
224,2009,SAT,South Atlantic,BIT,Bituminous,ALL,All,,,413.0,160451959,,number of employees,hours,number of mines,short tons,short tons per labor hour
225,2009,SAT,South Atlantic,TOT,All,ALL,All,26705.0,58552116.0,413.0,160451959,2.74,number of employees,hours,number of mines,short tons,short tons per labor hour
226,2009,ND,North Dakota,LIG,Lignite,SUR,Surface,,,4.0,29945292,,number of employees,hours,number of mines,short tons,short tons per labor hour
227,2009,ND,North Dakota,TOT,All,SUR,Surface,1037.0,2015808.0,4.0,29945292,14.86,number of employees,hours,number of mines,short tons,short tons per labor hour
228,2009,ND,North Dakota,LIG,Lignite,ALL,All,,,4.0,29945292,,number of employees,hours,number of mines,short tons,short tons per labor hour
229,2009,ND,North Dakota,TOT,All,ALL,All,1037.0,2015808.0,4.0,29945292,14.86,number of employees,hours,number of mines,short tons,short tons per labor hour
230,2009,MO,Missouri,BIT,Bituminous,SUR,Surface,,,2.0,452456,,number of employees,hours,number of mines,short tons,short tons per labor hour
231,2009,MO,Missouri,TOT,All,SUR,Surface,23.0,60983.0,2.0,452456,7.42,number of employees,hours,number of mines,short tons,short tons per labor hour
232,2009,MO,Missouri,BIT,Bituminous,ALL,All,,,2.0,452456,,number of employees,hours,number of mines,short tons,short tons per labor hour
233,2009,MO,Missouri,TOT,All,ALL,All,23.0,60983.0,2.0,452456,7.42,number of employees,hours,number of mines,short tons,short tons per labor hour
234,2009,KS,Kansas,BIT,Bituminous,SUR,Surface,,,1.0,184812,,number of employees,hours,number of mines,short tons,short tons per labor hour
235,2009,KS,Kansas,TOT,All,SUR,Surface,31.0,77458.0,1.0,184812,2.39,number of employees,hours,number of mines,short tons,short tons per labor hour
236,2009,KS,Kansas,BIT,Bituminous,ALL,All,,,1.0,184812,,number of employees,hours,number of mines,short tons,short tons per labor hour
237,2009,KS,Kansas,TOT,All,ALL,All,31.0,77458.0,1.0,184812,2.39,number of employees,hours,number of mines,short tons,short tons per labor hour
238,2009,WNC,West North Central,LIG,Lignite,SUR,Surface,,,4.0,29945292,,number of employees,hours,number of mines,short tons,short tons per labor hour
239,2009,WNC,West North Central,BIT,Bituminous,SUR,Surface,,,3.0,637268,,number of employees,hours,number of mines,short tons,short tons per labor hour
240,2009,INO,Other Interior,BIT,Bituminous,UND,Underground,,,2.0,388409,,number of employees,hours,number of mines,short tons,short tons per labor hour
241,2009,INO,Other Interior,TOT,All,UND,Underground,68.0,170112.0,2.0,388409,2.28,number of employees,hours,number of mines,short tons,short tons per labor hour
242,2009,INO,Other Interior,LIG,Lignite,SUR,Surface,,,15.0,42190671,,number of employees,hours,number of mines,short tons,short tons per labor hour
243,2009,INO,Other Interior,BIT,Bituminous,SUR,Surface,,,13.0,1209702,,number of employees,hours,number of mines,short tons,short tons per labor hour
244,2009,INO,Other Interior,TOT,All,SUR,Surface,3233.0,6915976.0,28.0,43400373,6.28,number of employees,hours,number of mines,short tons,short tons per labor hour
245,2009,INO,Other Interior,LIG,Lignite,ALL,All,,,15.0,42190671,,number of employees,hours,number of mines,short tons,short tons per labor hour
246,2009,INO,Other Interior,BIT,Bituminous,ALL,All,,,15.0,1598111,,number of employees,hours,number of mines,short tons,short tons per labor hour
247,2009,INO,Other Interior,TOT,All,ALL,All,3301.0,7086088.0,30.0,43788782,6.18,number of employees,hours,number of mines,short tons,short tons per labor hour
248,2009,PRB,Powder River Basin,TOT,All,UND,Underground,2.0,4346.0,,0,0.0,number of employees,hours,number of mines,short tons,short tons per labor hour
249,2009,PRB,Powder River Basin,SUB,Subbituminous,SUR,Surface,,,17.0,455502689,,number of employees,hours,number of mines,short tons,short tons per labor hour
250,2009,PRB,Powder River Basin,TOT,All,SUR,Surface,7066.0,14474225.0,17.0,455502689,31.47,number of employees,hours,number of mines,short tons,short tons per labor hour
251,2009,PRB,Powder River Basin,SUB,Subbituminous,ALL,All,,,17.0,455502689,,number of employees,hours,number of mines,short tons,short tons per labor hour
252,2009,PRB,Powder River Basin,TOT,All,ALL,All,7068.0,14478571.0,17.0,455502689,31.46,number of employees,hours,number of mines,short tons,short tons per labor hour
253,2009,ILL,Illinois Basin,BIT,Bituminous,UND,Underground,,,32.0,67185605,,number of employees,hours,number of mines,short tons,short tons per labor hour
254,2009,ILL,Illinois Basin,TOT,All,UND,Underground,7847.0,18806647.0,32.0,67185605,3.57,number of employees,hours,number of mines,short tons,short tons per labor hour
255,2009,ILL,Illinois Basin,BIT,Bituminous,SUR,Surface,,,47.0,34837043,,number of employees,hours,number of mines,short tons,short tons per labor hour
256,2009,ILL,Illinois Basin,TOT,All,SUR,Surface,2839.0,6758358.0,47.0,34837043,5.15,number of employees,hours,number of mines,short tons,short tons per labor hour
257,2009,ILL,Illinois Basin,BIT,Bituminous,ALL,All,,,79.0,102022648,,number of employees,hours,number of mines,short tons,short tons per labor hour
258,2009,ILL,Illinois Basin,TOT,All,ALL,All,10686.0,25565005.0,79.0,102022648,3.99,number of employees,hours,number of mines,short tons,short tons per labor hour
259,2009,APS,Appalachia Southern,BIT,Bituminous,UND,Underground,,,7.0,11504736,,number of employees,hours,number of mines,short tons,short tons per labor hour
260,2009,APS,Appalachia Southern,TOT,All,UND,Underground,2656.0,6154886.0,7.0,11504736,1.87,number of employees,hours,number of mines,short tons,short tons per labor hour
261,2009,APS,Appalachia Southern,BIT,Bituminous,SUR,Surface,,,50.0,7291454,,number of employees,hours,number of mines,short tons,short tons per labor hour
262,2009,APS,Appalachia Southern,TOT,All,SUR,Surface,1604.0,3352775.0,50.0,7291454,2.17,number of employees,hours,number of mines,short tons,short tons per labor hour
263,2009,WNC,West North Central,TOT,All,SUR,Surface,1091.0,2154249.0,7.0,30582560,14.2,number of employees,hours,number of mines,short tons,short tons per labor hour
264,2009,WNC,West North Central,LIG,Lignite,ALL,All,,,4.0,29945292,,number of employees,hours,number of mines,short tons,short tons per labor hour
265,2009,WNC,West North Central,BIT,Bituminous,ALL,All,,,3.0,637268,,number of employees,hours,number of mines,short tons,short tons per labor hour
266,2009,WNC,West North Central,TOT,All,ALL,All,1091.0,2154249.0,7.0,30582560,14.2,number of employees,hours,number of mines,short tons,short tons per labor hour
267,2009,OH,Ohio,BIT,Bituminous,UND,Underground,,,11.0,17306790,,number of employees,hours,number of mines,short tons,short tons per labor hour
268,2009,OH,Ohio,TOT,All,UND,Underground,1731.0,3946526.0,11.0,17306790,4.39,number of employees,hours,number of mines,short tons,short tons per labor hour
269,2009,OH,Ohio,BIT,Bituminous,SUR,Surface,,,35.0,10193773,,number of employees,hours,number of mines,short tons,short tons per labor hour
270,2009,OH,Ohio,TOT,All,SUR,Surface,1276.0,2997015.0,35.0,10193773,3.4,number of employees,hours,number of mines,short tons,short tons per labor hour
271,2009,OH,Ohio,BIT,Bituminous,ALL,All,,,46.0,27500563,,number of employees,hours,number of mines,short tons,short tons per labor hour
272,2009,OH,Ohio,TOT,All,ALL,All,3007.0,6943541.0,46.0,27500563,3.96,number of employees,hours,number of mines,short tons,short tons per labor hour
273,2009,IN,Indiana,BIT,Bituminous,UND,Underground,,,7.0,12797413,,number of employees,hours,number of mines,short tons,short tons per labor hour
274,2009,IN,Indiana,TOT,All,UND,Underground,1695.0,4166489.0,7.0,12797413,3.07,number of employees,hours,number of mines,short tons,short tons per labor hour
275,2009,IN,Indiana,BIT,Bituminous,SUR,Surface,,,26.0,22857859,,number of employees,hours,number of mines,short tons,short tons per labor hour
276,2009,IN,Indiana,TOT,All,SUR,Surface,1740.0,4364810.0,26.0,22857859,5.24,number of employees,hours,number of mines,short tons,short tons per labor hour
277,2009,IN,Indiana,BIT,Bituminous,ALL,All,,,33.0,35655272,,number of employees,hours,number of mines,short tons,short tons per labor hour
278,2009,IN,Indiana,TOT,All,ALL,All,3435.0,8531299.0,33.0,35655272,4.18,number of employees,hours,number of mines,short tons,short tons per labor hour
279,2009,IL,Illinois,BIT,Bituminous,UND,Underground,,,13.0,28406603,,number of employees,hours,number of mines,short tons,short tons per labor hour
280,2009,IL,Illinois,TOT,All,UND,Underground,3068.0,7051979.0,13.0,28406603,4.03,number of employees,hours,number of mines,short tons,short tons per labor hour
281,2009,IL,Illinois,BIT,Bituminous,SUR,Surface,,,9.0,5341825,,number of employees,hours,number of mines,short tons,short tons per labor hour
282,2009,PA,Pennsylvania,TOT,All,ALL,All,8081.0,17277662.0,244.0,57979452,3.36,number of employees,hours,number of mines,short tons,short tons per labor hour
283,2009,MAT,Middle Atlantic,BIT,Bituminous,UND,Underground,,,39.0,48503248,,number of employees,hours,number of mines,short tons,short tons per labor hour
284,2009,MAT,Middle Atlantic,ANT,Anthracite,UND,Underground,,,9.0,176241,,number of employees,hours,number of mines,short tons,short tons per labor hour
285,2009,MAT,Middle Atlantic,TOT,All,UND,Underground,5558.0,12525176.0,48.0,48679489,3.89,number of employees,hours,number of mines,short tons,short tons per labor hour
286,2009,MAT,Middle Atlantic,BIT,Bituminous,SUR,Surface,,,141.0,7745086,,number of employees,hours,number of mines,short tons,short tons per labor hour
287,2009,MAT,Middle Atlantic,ANT,Anthracite,SUR,Surface,,,55.0,1554877,,number of employees,hours,number of mines,short tons,short tons per labor hour
288,2009,MAT,Middle Atlantic,TOT,All,SUR,Surface,2523.0,4752486.0,196.0,9299963,1.96,number of employees,hours,number of mines,short tons,short tons per labor hour
289,2009,MAT,Middle Atlantic,BIT,Bituminous,ALL,All,,,180.0,56248334,,number of employees,hours,number of mines,short tons,short tons per labor hour
290,2009,MAT,Middle Atlantic,ANT,Anthracite,ALL,All,,,64.0,1731118,,number of employees,hours,number of mines,short tons,short tons per labor hour
291,2009,MAT,Middle Atlantic,TOT,All,ALL,All,8081.0,17277662.0,244.0,57979452,3.36,number of employees,hours,number of mines,short tons,short tons per labor hour
292,2009,IL,Illinois,TOT,All,SUR,Surface,480.0,1107375.0,9.0,5341825,4.82,number of employees,hours,number of mines,short tons,short tons per labor hour
