,Plastics/Resin,Total Manufacturing,Man. Employees,Concrete Man.,Durable Goods,Semiconductors,NonDefense,Chem Man.,Glass Man.,Man. New Orders,Paint Man.,Oil/Gas Man.,Ind. Prod.,Pharm. Man,Weekly hours.,Food Man.,Gypsum,Fiber Box,Switchgear,Valve,Turbine,Computers/electronics,Vehicles,Hardware,New Orders Consumer Goods,Industrial Gas Man.,year,month,day,dayofweek,GDP
341,287.1,194.0,12000,141.5,235258.0,59.4,69186.0,265.1,115.4,492711.0,274.0,263.2,99.2802,577.3,41.7,201.7,210.0,310.3,201.2,214.9,214.3,21808.0,141.7,178.2,204949.0,141.0,2013,5,1,2,16843.190993
342,288.1,193.9,12004,141.7,248010.0,59.4,69443.0,265.5,115.5,502485.0,272.9,263.2,99.4436,580.0,41.8,202.7,208.8,314.8,201.2,214.7,214.0,21642.0,141.3,178.0,203138.0,141.0,2013,6,1,5,16843.190993
343,287.1,194.0,11984,142.2,223780.0,59.5,66557.0,265.2,115.6,484427.0,273.9,263.2,98.5984,587.0,41.7,203.2,206.6,320.5,201.2,215.7,215.5,21054.0,140.7,177.8,208249.0,142.0,2013,7,1,0,16843.190993
344,288.2,194.6,12014,142.1,225010.0,59.4,65935.0,263.9,115.5,485244.0,271.8,263.6,99.4279,586.5,41.9,202.3,205.8,321.0,201.1,216.6,214.7,20137.0,140.4,178.4,209116.0,141.6,2013,8,1,3,16843.190993
345,288.8,194.3,12032,142.4,238632.0,59.2,66636.0,262.8,115.6,497588.0,272.6,263.8,99.4861,574.5,41.8,202.4,204.8,325.3,201.1,217.0,215.9,20975.0,140.2,178.4,208245.0,143.2,2013,9,1,6,16843.190993
346,289.2,193.7,12056,142.5,231962.0,59.3,64799.0,262.3,115.0,491886.0,272.9,264.1,99.6678,575.6,41.9,201.0,203.9,326.3,201.4,217.9,216.0,21461.0,144.8,178.4,209318.0,142.2,2013,10,1,1,16843.190993
347,291.3,192.7,12079,142.7,241389.0,59.4,68592.0,261.7,115.3,501796.0,272.7,264.4,99.6727,575.6,42.0,200.3,202.3,326.3,203.1,217.9,218.2,21633.0,145.6,178.8,210955.0,141.9,2013,11,1,4,16843.190993
348,291.5,193.2,12083,142.9,238377.0,59.4,67496.0,262.6,115.5,501033.0,274.0,264.7,99.5066,579.8,41.9,200.7,206.3,326.3,203.1,218.8,217.9,20173.0,146.4,179.0,211333.0,143.7,2013,12,1,6,16843.190993
349,294.7,194.2,12081,144.3,223144.0,58.9,68106.0,266.5,115.8,485538.0,273.6,266.8,98.4046,604.2,41.6,201.4,224.6,326.3,203.5,221.1,217.0,21527.0,146.8,179.7,210811.0,145.7,2014,1,1,2,17550.680174
350,297.8,195.2,12106,145.0,232711.0,58.8,67227.0,267.9,116.3,498158.0,273.7,268.4,99.3521,605.7,41.6,202.3,230.3,326.3,203.7,222.0,217.3,21232.0,146.6,180.3,215240.0,147.3,2014,2,1,5,17550.680174
351,300.0,196.2,12120,145.4,233153.0,58.8,68502.0,268.1,116.5,495345.0,275.3,267.8,100.2411,605.1,42.0,205.9,229.5,326.2,200.1,222.7,220.1,21491.0,145.5,180.5,212416.0,150.1,2014,3,1,5,17550.680174
352,301.1,197.5,12134,146.3,237372.0,58.7,66341.0,269.9,116.5,501214.0,275.7,267.5,100.2186,604.2,41.9,210.9,220.1,327.4,200.7,222.9,219.8,21631.0,145.2,180.4,213553.0,151.8,2014,4,1,1,17550.680174
353,300.5,197.2,12146,146.3,232959.0,58.7,65817.0,269.5,116.3,493978.0,275.5,267.5,100.5074,605.7,42.1,211.0,217.7,327.8,200.0,221.6,219.4,20753.0,144.4,182.6,211651.0,149.7,2014,5,1,3,17550.680174
354,298.2,197.2,12170,147.0,240181.0,58.7,69872.0,270.0,116.6,501164.0,275.6,267.6,100.841,612.2,42.1,211.8,222.2,327.7,199.1,222.8,219.8,21947.0,143.8,181.0,211284.0,148.3,2014,6,1,6,17550.680174
355,300.2,197.4,12189,147.5,303162.0,58.8,67931.0,271.1,117.0,562533.0,275.8,267.7,101.3987,616.7,42.0,212.9,223.8,327.7,199.9,222.8,219.4,21247.0,143.6,181.2,211285.0,148.7,2014,7,1,1,17550.680174
356,302.8,197.4,12208,148.6,236666.0,58.7,68554.0,271.0,117.4,495828.0,275.7,267.8,100.8009,617.5,42.0,212.9,221.0,327.6,199.4,223.0,220.8,21650.0,143.4,181.2,209227.0,148.9,2014,8,1,4,17550.680174
357,305.0,196.8,12226,149.1,237534.0,58.8,69426.0,271.4,117.5,494092.0,276.2,268.2,100.8722,617.1,42.1,212.6,219.6,327.5,199.4,223.0,222.5,21281.0,142.6,181.3,207070.0,146.4,2014,9,1,0,17550.680174
358,307.1,194.8,12259,149.6,232089.0,58.8,65645.0,270.4,116.8,484393.0,276.0,268.0,100.7754,621.1,42.1,211.8,221.3,326.5,199.5,224.6,223.2,20681.0,148.0,182.0,204078.0,148.2,2014,10,1,2,17550.680174
359,303.2,192.7,12284,150.0,226155.0,58.7,63854.0,267.7,117.0,474757.0,275.8,268.0,101.4676,620.9,42.2,210.0,219.3,326.5,199.5,224.6,223.4,19745.0,147.8,181.7,200086.0,150.3,2014,11,1,5,17550.680174
360,295.7,189.1,12292,150.4,225835.0,58.7,65875.0,266.5,117.5,465733.0,276.1,268.3,101.2936,628.8,42.1,208.5,221.0,326.4,199.5,224.6,224.0,19890.0,146.3,187.7,194053.0,150.0,2014,12,1,0,17550.680174
361,285.4,185.0,12292,151.7,224061.0,58.7,64666.0,265.1,118.8,455570.0,274.9,268.4,100.708,645.3,42.0,205.1,231.1,321.9,199.5,224.8,220.1,19611.0,147.8,188.8,184985.0,150.7,2015,1,1,3,18206.020741
362,280.8,185.4,12301,152.2,218966.0,58.7,64257.0,264.8,118.5,453775.0,274.6,267.9,99.9655,646.1,42.0,202.5,235.9,321.8,199.9,225.1,221.0,19500.0,149.4,188.7,189601.0,150.4,2015,2,1,6,18206.020741
