,period,value,GDP
1254,2019,130069.0,21380.976119
1255,2019,1.0,21380.976119
1256,2019,564.0,21380.976119
1257,2019,1599175.0,21380.976119
1258,2019,149988.0,21380.976119
1260,2019,1967079.0,21380.976119
1261,2019,9651.0,21380.976119
1262,2019,19857.0,21380.976119
1263,2019,188135.0,21380.976119
1264,2019,2882323.0,21380.976119
1265,2019,2958.0,21380.976119
1266,2019,75722.0,21380.976119
1267,2019,24086.0,21380.976119
1270,2019,18153.0,21380.976119
1271,2019,39093.0,21380.976119
1272,2019,414.0,21380.976119
1273,2019,10962.0,21380.976119
1275,2019,11.0,21380.976119
1276,2019,26325.0,21380.976119
1277,2019,8672.0,21380.976119
1279,2019,33307.0,21380.976119
1280,2019,854.0,21380.976119
1282,2019,15953.0,21380.976119
1285,2019,3521924.0,21380.976119
1286,2019,2261.0,21380.976119
1287,2019,1034038.0,21380.976119
1288,2019,130069.0,21380.976119
1290,2019,302943.0,21380.976119
1291,2019,26649.0,21380.976119
1292,2019,13.0,21380.976119
1293,2019,38188.0,21380.976119
1294,2019,36.0,21380.976119
1295,2019,111568.0,21380.976119
1296,2019,524757.0,21380.976119
1297,2019,85962.0,21380.976119
1300,2019,1033.0,21380.976119
1301,2019,307.0,21380.976119
1304,2019,7878966.0,21380.976119
1305,2019,19.0,21380.976119
1306,2019,1022801.0,21380.976119
1307,2019,6131.0,21380.976119
1308,2019,53203.0,21380.976119
1310,2019,32335.0,21380.976119
1314,2019,7762285.0,21380.976119
1315,2019,54347.0,21380.976119
1317,2019,302721.0,21380.976119
1318,2019,97546.0,21380.976119
1321,2019,460623.0,21380.976119
1322,2019,42074.0,21380.976119
1323,2019,290.0,21380.976119
1324,2019,384.0,21380.976119
1325,2019,2750595.0,21380.976119
1326,2019,38.0,21380.976119
1327,2019,51980.0,21380.976119
1328,2019,33302.0,21380.976119
1329,2019,2583857.0,21380.976119
1330,2019,3295.0,21380.976119
1331,2019,2876.0,21380.976119
1333,2019,28255.0,21380.976119
1334,2019,3295.0,21380.976119
1338,2019,1530.0,21380.976119
1340,2019,83969.0,21380.976119
1341,2019,4603548.0,21380.976119
1342,2019,9378489.0,21380.976119
1343,2019,384.0,21380.976119
1344,2019,196823.0,21380.976119
1348,2019,1849.0,21380.976119
1349,2019,75978.0,21380.976119
1350,2019,399.0,21380.976119
1351,2019,45458.0,21380.976119
1353,2019,13.0,21380.976119
1354,2019,66.0,21380.976119
1357,2019,205278.0,21380.976119
1359,2019,32.0,21380.976119
1360,2019,539480.0,21380.976119
1364,2019,40780210.0,21380.976119
1365,2019,3218949.0,21380.976119
1366,2019,9494.0,21380.976119
1368,2019,2600871.0,21380.976119
1369,2019,4072.0,21380.976119
1370,2019,3158216.0,21380.976119
1372,2019,72598.0,21380.976119
1373,2019,71931.0,21380.976119
1375,2019,971194.0,21380.976119
1377,2019,112721.0,21380.976119
1378,2019,52300.0,21380.976119
1379,2019,929381.0,21380.976119
1380,2019,189827.0,21380.976119
1381,2019,54347.0,21380.976119
1382,2019,271808.0,21380.976119
1385,2019,2150.0,21380.976119
1386,2019,5096.0,21380.976119
1387,2019,825.0,21380.976119
1388,2019,578600.0,21380.976119
1389,2019,4119.0,21380.976119
1390,2019,1494960.0,21380.976119
1391,2019,627.0,21380.976119
1394,2019,3107.0,21380.976119
1395,2019,183087.0,21380.976119
1396,2019,399.0,21380.976119
1397,2019,30650.0,21380.976119
1398,2019,136626.0,21380.976119
1399,2019,850826.0,21380.976119
1401,2019,10663.0,21380.976119
1402,2019,224046.0,21380.976119
1404,2019,28047.0,21380.976119
1405,2019,75621.0,21380.976119
1406,2019,1547504.0,21380.976119
1407,2019,3212318.0,21380.976119
1408,2019,329361.0,21380.976119
1409,2019,5735.0,21380.976119
1412,2019,9168.0,21380.976119
1413,2019,1818227.0,21380.976119
1414,2019,27573.0,21380.976119
1415,2019,72500.0,21380.976119
1416,2019,5044.0,21380.976119
1417,2019,2155214.0,21380.976119
1418,2019,47.0,21380.976119
1419,2019,52300.0,21380.976119
1422,2019,73676.0,21380.976119
1423,2019,37317.0,21380.976119
1424,2019,8167509.0,21380.976119
1425,2019,6752186.0,21380.976119
1426,2019,181168.0,21380.976119
1428,2019,1.0,21380.976119
1430,2019,1033.0,21380.976119
1431,2019,1033.0,21380.976119
1435,2019,1836928.0,21380.976119
1437,2019,83969.0,21380.976119
1438,2019,1433806.0,21380.976119
1439,2019,6801265.0,21380.976119
1440,2019,5.0,21380.976119
1441,2019,169911.0,21380.976119
1443,2019,95527.0,21380.976119
1444,2019,3180380.0,21380.976119
1445,2019,690189.0,21380.976119
1446,2019,66.0,21380.976119
1447,2019,13.0,21380.976119
1448,2019,4169.0,21380.976119
1449,2019,3928.0,21380.976119
1450,2019,337516.0,21380.976119
1451,2019,3074.0,21380.976119
1452,2019,75722.0,21380.976119
1453,2019,45.0,21380.976119
1454,2019,223975.0,21380.976119
1455,2019,3184122.0,21380.976119
1456,2019,1036914.0,21380.976119
1459,2019,292045.0,21380.976119
1461,2019,2240785.0,21380.976119
1463,2019,11020.0,21380.976119
1464,2019,5044.0,21380.976119
1465,2019,48616.0,21380.976119
1466,2019,2651631.0,21380.976119
1470,2019,378.0,21380.976119
1475,2019,21943.0,21380.976119
1476,2019,5453.0,21380.976119
1477,2019,1991195.0,21380.976119
1478,2019,2958.0,21380.976119
1479,2019,2036297.0,21380.976119
1480,2019,342.0,21380.976119
1481,2019,15682.0,21380.976119
1484,2019,141860.0,21380.976119
1485,2019,60.0,21380.976119
1486,2019,120450.0,21380.976119
1487,2019,2599651.0,21380.976119
1488,2019,251104.0,21380.976119
1489,2019,1769086.0,21380.976119
1490,2019,1015343.0,21380.976119
1492,2019,70525.0,21380.976119
1494,2019,2112.0,21380.976119
1495,2019,28196.0,21380.976119
1496,2019,3093.0,21380.976119
1498,2019,5269.0,21380.976119
1499,2019,368029.0,21380.976119
1500,2019,54347.0,21380.976119
1505,2019,191.0,21380.976119
1506,2019,15848.0,21380.976119
1508,2019,33899021.0,21380.976119
1509,2019,1.0,21380.976119
1510,2019,251186.0,21380.976119
1512,2019,11964.0,21380.976119
1513,2019,65012.0,21380.976119
1518,2019,8831.0,21380.976119
1521,2019,5.0,21380.976119
1522,2019,1.0,21380.976119
1523,2019,10432505.0,21380.976119
1524,2019,1986916.0,21380.976119
1528,2019,3015.0,21380.976119
1529,2019,5294.0,21380.976119
1533,2019,5451.0,21380.976119
1534,2019,5.0,21380.976119
1535,2019,3250353.0,21380.976119
1536,2019,1061091.0,21380.976119
1537,2019,16495.0,21380.976119
1538,2018,620276.0,20533.057312
1539,2018,1860.0,20533.057312
1540,2018,11156.0,20533.057312
1541,2018,7025786.0,20533.057312
1542,2018,377.0,20533.057312
1543,2018,44.0,20533.057312
1544,2018,98.0,20533.057312
1545,2018,76493.0,20533.057312
1549,2018,295826.0,20533.057312
1550,2018,33008867.0,20533.057312
1551,2018,4.0,20533.057312
1552,2018,238520.0,20533.057312
1553,2018,3.0,20533.057312
1554,2018,125141.0,20533.057312
1556,2018,87744.0,20533.057312
1557,2018,2801391.0,20533.057312
1558,2018,284264.0,20533.057312
1559,2018,1.0,20533.057312
1560,2018,62570.0,20533.057312
1561,2018,321494.0,20533.057312
1562,2018,981.0,20533.057312
1564,2018,3427.0,20533.057312
1565,2018,3898.0,20533.057312
1566,2018,3642.0,20533.057312
1568,2018,250548.0,20533.057312
1569,2018,31013.0,20533.057312
1570,2018,92.0,20533.057312
1571,2018,2813861.0,20533.057312
1572,2018,1456967.0,20533.057312
1573,2018,757.0,20533.057312
1575,2018,84047.0,20533.057312
1576,2018,238054.0,20533.057312
1578,2018,3487.0,20533.057312
1579,2018,14300.0,20533.057312
1580,2018,39959.0,20533.057312
1581,2018,1771698.0,20533.057312
1582,2018,485675.0,20533.057312
1589,2018,3909.0,20533.057312
1590,2018,2905187.0,20533.057312
1591,2018,2301.0,20533.057312
1592,2018,81746.0,20533.057312
1594,2018,4830.0,20533.057312
1595,2018,9591.0,20533.057312
1596,2018,111476.0,20533.057312
1597,2018,1540984.0,20533.057312
1598,2018,433.0,20533.057312
1599,2018,860817.0,20533.057312
1600,2018,15424.0,20533.057312
1604,2018,2779042.0,20533.057312
1605,2018,474520.0,20533.057312
1607,2018,819550.0,20533.057312
1609,2018,22349.0,20533.057312
1610,2018,55144.0,20533.057312
1611,2018,106456.0,20533.057312
1613,2018,78887.0,20533.057312
1614,2018,57066.0,20533.057312
1616,2018,2425.0,20533.057312
1617,2018,284.0,20533.057312
1618,2018,135430.0,20533.057312
1619,2018,182549.0,20533.057312
1620,2018,1011753.0,20533.057312
1621,2018,2572897.0,20533.057312
1623,2018,7029257.0,20533.057312
1624,2018,589701.0,20533.057312
1625,2018,39116.0,20533.057312
1626,2018,18260.0,20533.057312
1630,2018,657980.0,20533.057312
1632,2018,57066.0,20533.057312
1633,2018,10653.0,20533.057312
1634,2018,89572.0,20533.057312
1635,2018,42.0,20533.057312
1637,2018,12751.0,20533.057312
1638,2018,183644.0,20533.057312
1639,2018,72025.0,20533.057312
1640,2018,2403382.0,20533.057312
1641,2018,202617.0,20533.057312
1642,2018,5966.0,20533.057312
1644,2018,7.0,20533.057312
1646,2018,6264832.0,20533.057312
1647,2018,35564.0,20533.057312
1648,2018,209947.0,20533.057312
1651,2018,3.0,20533.057312
1652,2018,7864063.0,20533.057312
1653,2018,1720897.0,20533.057312
1655,2018,4931.0,20533.057312
1661,2018,15417.0,20533.057312
1662,2018,25051.0,20533.057312
1663,2018,3182687.0,20533.057312
1664,2018,37325539.0,20533.057312
1665,2018,1.0,20533.057312
1667,2018,80287.0,20533.057312
1668,2018,6100883.0,20533.057312
1669,2018,6533829.0,20533.057312
1670,2018,23977248.0,20533.057312
1672,2018,150600.0,20533.057312
1673,2018,2126376.0,20533.057312
1674,2018,9.0,20533.057312
1678,2018,197790.0,20533.057312
1680,2018,2875787.0,20533.057312
1683,2018,680763.0,20533.057312
1684,2018,499.0,20533.057312
1685,2018,500318.0,20533.057312
1686,2018,1340.0,20533.057312
1689,2018,5160.0,20533.057312
1690,2018,4047.0,20533.057312
1691,2018,35557.0,20533.057312
1693,2018,51263.0,20533.057312
1694,2018,4827.0,20533.057312
1695,2018,209855.0,20533.057312
1698,2018,3925.0,20533.057312
1701,2018,70.0,20533.057312
1702,2018,357135.0,20533.057312
1703,2018,3283.0,20533.057312
1704,2018,84047.0,20533.057312
1707,2018,1758.0,20533.057312
1708,2018,44150.0,20533.057312
1710,2018,729.0,20533.057312
1712,2018,413.0,20533.057312
1713,2018,992704.0,20533.057312
1714,2018,2832404.0,20533.057312
1715,2018,37413.0,20533.057312
1716,2018,6021.0,20533.057312
1718,2018,5764.0,20533.057312
1720,2018,10653.0,20533.057312
1721,2018,5054.0,20533.057312
1722,2018,1771698.0,20533.057312
1723,2018,85865.0,20533.057312
1724,2018,3471.0,20533.057312
1725,2018,114.0,20533.057312
1727,2018,17659.0,20533.057312
1728,2018,188421.0,20533.057312
1729,2018,505306.0,20533.057312
1730,2018,1867.0,20533.057312
1732,2018,354630.0,20533.057312
1734,2018,10653.0,20533.057312
1735,2018,1704117.0,20533.057312
1736,2018,888998.0,20533.057312
1737,2018,57066.0,20533.057312
1739,2018,2831062.0,20533.057312
1740,2018,1637517.0,20533.057312
1742,2018,6177088.0,20533.057312
1743,2018,499.0,20533.057312
1744,2018,42096.0,20533.057312
1745,2018,2625239.0,20533.057312
1746,2018,39.0,20533.057312
1747,2018,1399.0,20533.057312
1748,2018,158937.0,20533.057312
1749,2018,140239.0,20533.057312
1750,2018,29461.0,20533.057312
1751,2018,7595.0,20533.057312
1752,2018,22161.0,20533.057312
1753,2018,14.0,20533.057312
1754,2018,460835.0,20533.057312
1757,2018,372387.0,20533.057312
1761,2018,372429.0,20533.057312
1763,2018,33359.0,20533.057312
1769,2018,37333.0,20533.057312
1771,2018,2234593.0,20533.057312
1772,2018,341315.0,20533.057312
1774,2018,148501.0,20533.057312
1778,2018,37693.0,20533.057312
1779,2018,34.0,20533.057312
1781,2018,100767.0,20533.057312
1782,2018,75326.0,20533.057312
1783,2018,35564.0,20533.057312
1784,2018,34032.0,20533.057312
1785,2018,9111.0,20533.057312
1787,2018,56557.0,20533.057312
1788,2018,235102.0,20533.057312
1789,2018,2354791.0,20533.057312
1790,2018,1398.0,20533.057312
1791,2018,2063870.0,20533.057312
1792,2018,116030.0,20533.057312
1794,2018,49481.0,20533.057312
1795,2018,12.0,20533.057312
1796,2018,77166.0,20533.057312
1797,2018,1142.0,20533.057312
1798,2018,2.0,20533.057312
1799,2018,1867.0,20533.057312
1802,2018,44.0,20533.057312
1803,2018,1988375.0,20533.057312
1805,2018,270.0,20533.057312
1806,2018,974863.0,20533.057312
1808,2018,14636.0,20533.057312
1809,2018,81008.0,20533.057312
1810,2018,2464.0,20533.057312
1811,2018,202617.0,20533.057312
1812,2018,139477.0,20533.057312
1813,2018,10.0,20533.057312
1814,2018,8037539.0,20533.057312
1815,2018,88232.0,20533.057312
1816,2018,5054.0,20533.057312
1817,2018,18841.0,20533.057312
1818,2018,82412.0,20533.057312
1819,2018,622947.0,20533.057312
1820,2018,2671.0,20533.057312
1821,2018,9105249.0,20533.057312
1822,2018,373185.0,20533.057312
1823,2018,82412.0,20533.057312
1824,2018,55.0,20533.057312
1826,2018,57066.0,20533.057312
1827,2018,284.0,20533.057312
1828,2018,332290.0,20533.057312
1829,2018,589985.0,20533.057312
1832,2018,5911.0,20533.057312
1833,2018,7229.0,20533.057312
1834,2018,20762.0,20533.057312
1835,2018,13.0,20533.057312
1836,2018,201391.0,20533.057312
1838,2018,447.0,20533.057312
1839,2018,26966.0,20533.057312
1840,2018,706552.0,20533.057312
1842,2018,7.0,20533.057312
1845,2018,7.0,20533.057312
1846,2018,13.0,20533.057312
1847,2018,788.0,20533.057312
1848,2018,2875787.0,20533.057312
1849,2018,9109174.0,20533.057312
1850,2018,139477.0,20533.057312
1853,2018,40.0,20533.057312
1856,2018,13.0,20533.057312
1857,2018,2.0,20533.057312
1858,2018,30633.0,20533.057312
1859,2018,680140.0,20533.057312
1860,2018,2839919.0,20533.057312
1861,2018,1662365.0,20533.057312
1864,2018,94043.0,20533.057312
1865,2018,1746.0,20533.057312
1868,2018,39116.0,20533.057312
1869,2018,7120.0,20533.057312
1874,2018,5043.0,20533.057312
1875,2018,795628.0,20533.057312
1876,2018,116671.0,20533.057312
1878,2018,980730.0,20533.057312
1879,2018,227.0,20533.057312
1880,2018,56557.0,20533.057312
1881,2018,2340812.0,20533.057312
1883,2018,197790.0,20533.057312
1884,2018,103700.0,20533.057312
1885,2018,2403382.0,20533.057312
1886,2018,1481356.0,20533.057312
1887,2018,2464.0,20533.057312
1888,2018,89572.0,20533.057312
1889,2018,65003.0,20533.057312
1890,2018,212.0,20533.057312
1891,2018,111476.0,20533.057312
1892,2018,433.0,20533.057312
1893,2018,13.0,20533.057312
1896,2018,193220.0,20533.057312
1897,2018,3056.0,20533.057312
1898,2018,42.0,20533.057312
1899,2018,19821.0,20533.057312
1900,2018,619893.0,20533.057312
1901,2018,1399.0,20533.057312
1902,2018,1329.0,20533.057312
1904,2018,372387.0,20533.057312
1905,2018,3428.0,20533.057312
1907,2018,1549.0,20533.057312
1909,2018,111476.0,20533.057312
1910,2018,30774274.0,20533.057312
1911,2018,447.0,20533.057312
1912,2018,499.0,20533.057312
1913,2018,20665.0,20533.057312
1914,2018,5054.0,20533.057312
1915,2018,8041010.0,20533.057312
1916,2018,8958.0,20533.057312
1918,2018,78929.0,20533.057312
1919,2018,218381.0,20533.057312
1920,2018,499.0,20533.057312
1921,2018,42.0,20533.057312
1923,2018,3587368.0,20533.057312
1924,2018,25113.0,20533.057312
1925,2018,1.0,20533.057312
1926,2018,295826.0,20533.057312
1927,2018,1847402.0,20533.057312
1929,2018,470601.0,20533.057312
1932,2018,14636.0,20533.057312
1933,2018,3283.0,20533.057312
1934,2018,678114.0,20533.057312
1935,2018,3.0,20533.057312
1936,2018,589985.0,20533.057312
1937,2018,201391.0,20533.057312
1938,2018,42.0,20533.057312
1939,2018,282378.0,20533.057312
1941,2018,703725.0,20533.057312
1944,2018,7836.0,20533.057312
1945,2018,6638851.0,20533.057312
1946,2018,237962.0,20533.057312
1947,2018,351625.0,20533.057312
1948,2018,45157.0,20533.057312
1949,2018,43530.0,20533.057312
1950,2018,3540.0,20533.057312
1954,2018,6264832.0,20533.057312
1955,2018,576.0,20533.057312
1956,2018,1434.0,20533.057312
1957,2018,3925.0,20533.057312
1959,2018,9397.0,20533.057312
1960,2018,2806415.0,20533.057312
1962,2018,35960.0,20533.057312
1964,2018,302199.0,20533.057312
1966,2018,2276937.0,20533.057312
1967,2018,2464.0,20533.057312
1969,2018,16.0,20533.057312
1970,2018,155925.0,20533.057312
1971,2018,37088.0,20533.057312
1973,2018,13932.0,20533.057312
1975,2018,4432.0,20533.057312
1977,2018,258703.0,20533.057312
1979,2018,287648.0,20533.057312
1980,2018,3283.0,20533.057312
1981,2018,7595.0,20533.057312
1982,2018,3254712.0,20533.057312
1983,2018,17147.0,20533.057312
1984,2018,1853423.0,20533.057312
1985,2018,102846.0,20533.057312
1986,2018,284.0,20533.057312
1992,2018,7120.0,20533.057312
1993,2018,6266.0,20533.057312
1994,2018,2.0,20533.057312
1995,2018,88.0,20533.057312
1997,2018,34710.0,20533.057312
2000,2018,287364.0,20533.057312
2001,2018,1493082.0,20533.057312
2007,2018,523228.0,20533.057312
2008,2018,1572514.0,20533.057312
2009,2018,437.0,20533.057312
2010,2018,1367940.0,20533.057312
2011,2018,143285.0,20533.057312
2012,2018,7.0,20533.057312
2013,2018,1612761.0,20533.057312
2014,2018,25989.0,20533.057312
2015,2018,566313.0,20533.057312
2016,2018,11562.0,20533.057312
2017,2018,2882325.0,20533.057312
2018,2018,3471.0,20533.057312
2019,2018,26058.0,20533.057312
2021,2018,92.0,20533.057312
2022,2018,1535.0,20533.057312
2023,2018,26058.0,20533.057312
2024,2018,996132.0,20533.057312
2026,2018,5054.0,20533.057312
2027,2018,1.0,20533.057312
2028,2018,620164.0,20533.057312
2029,2018,4503499.0,20533.057312
2030,2018,47074.0,20533.057312
2031,2018,81673.0,20533.057312
2032,2018,2530.0,20533.057312
2033,2018,433.0,20533.057312
2036,2018,10420.0,20533.057312
2038,2018,5659.0,20533.057312
2042,2018,8210.0,20533.057312
2045,2018,2280578.0,20533.057312
2046,2018,3.0,20533.057312
2049,2018,221.0,20533.057312
2052,2018,45984.0,20533.057312
2053,2017,623547.0,19477.336549
2054,2017,95909.0,19477.336549
2055,2017,305.0,19477.336549
2060,2017,20.0,19477.336549
2061,2017,664524.0,19477.336549
2062,2017,1087.0,19477.336549
2065,2017,365.0,19477.336549
2070,2017,1731690.0,19477.336549
2072,2017,109865.0,19477.336549
2073,2017,3121.0,19477.336549
2076,2017,316914.0,19477.336549
2077,2017,87796.0,19477.336549
2078,2017,5453638.0,19477.336549
2079,2017,1279.0,19477.336549
2080,2017,10945.0,19477.336549
2081,2017,325082.0,19477.336549
2082,2017,129671.0,19477.336549
2083,2017,4978.0,19477.336549
2084,2017,32030.0,19477.336549
2085,2017,185.0,19477.336549
2086,2017,329018.0,19477.336549
2087,2017,1082168.0,19477.336549
2088,2017,51401.0,19477.336549
2092,2017,873732.0,19477.336549
2094,2017,476.0,19477.336549
2095,2017,96451.0,19477.336549
2101,2017,234993.0,19477.336549
2102,2017,659.0,19477.336549
2106,2017,3.0,19477.336549
2107,2017,2513897.0,19477.336549
2110,2017,48.0,19477.336549
2112,2017,260066.0,19477.336549
2113,2017,14162.0,19477.336549
2114,2017,225740.0,19477.336549
2115,2017,694676.0,19477.336549
2116,2017,33292113.0,19477.336549
2117,2017,72911.0,19477.336549
2118,2017,18092.0,19477.336549
2119,2017,10188.0,19477.336549
2128,2017,1299732.0,19477.336549
2129,2017,6.0,19477.336549
2130,2017,127456.0,19477.336549
2131,2017,7218863.0,19477.336549
2132,2017,32.0,19477.336549
2133,2017,202993.0,19477.336549
2134,2017,1551.0,19477.336549
2135,2017,131441.0,19477.336549
2136,2017,35056.0,19477.336549
2137,2017,32359.0,19477.336549
2138,2017,3950.0,19477.336549
2140,2017,694299.0,19477.336549
2144,2017,6739.0,19477.336549
2145,2017,708195.0,19477.336549
2146,2017,115452.0,19477.336549
2147,2017,1.0,19477.336549
2148,2017,219639.0,19477.336549
2149,2017,11395.0,19477.336549
2151,2017,554853.0,19477.336549
2154,2017,36317.0,19477.336549
2155,2017,58962.0,19477.336549
2156,2017,7223841.0,19477.336549
2160,2017,204334.0,19477.336549
2161,2017,8079974.0,19477.336549
2162,2017,1897242.0,19477.336549
2163,2017,3.0,19477.336549
2164,2017,13733.0,19477.336549
2165,2017,4279.0,19477.336549
2166,2017,255488.0,19477.336549
2167,2017,6047.0,19477.336549
2168,2017,32.0,19477.336549
2170,2017,41835.0,19477.336549
2171,2017,19234.0,19477.336549
2172,2017,86172.0,19477.336549
2173,2017,4526.0,19477.336549
2174,2017,86700.0,19477.336549
2175,2017,6378262.0,19477.336549
2176,2017,359.0,19477.336549
2177,2017,18633.0,19477.336549
2178,2017,2077220.0,19477.336549
2179,2017,5632295.0,19477.336549
2182,2017,698568.0,19477.336549
